pdf_name,page_no,akkadian_text,translation,confidence,status
"TC 2, 1928.pdf",1,"CONTENAU (G.) — Tablettes cappadociennes, publiées avec in-
ventaire et tables, 18 pp., 70 planches, petit in-folio, sous
portefeuille, 1920.
GENOUILLAC (H. DE) - Textes économiques d'Oumma de
l'époque d'Our, 4 pp., 47 planches, petit in-folio, sous porte-
feuille, 1922.
THUREAU-DANGIN (FR.) - Tablettes d'Uruk a l'usage des
prêtres du Temple d'Anu au temps des Séleucides, 7 pp.,","hâir, v11 pp., 38 planches, petitin-folio, sous cartonnage, 1924.",0.9000,OK
"TC 2, 1928.pdf",1,"ToME VII : THUREAU-DANGIN (FR.) - Les Cylindres de Goudéa, décou-
verts par Ernest de Sarzec à Tello, 54 planches, petit in-folio,
relie, 1925.
CONTENAU (G.) — Contrats et Lettres d'Assyrie et de Babylonie :
Contrats de Kerkouk - Contrats kassites - Contrats et
Lettres d'Assyrie - Lettres néo-babyloniennes, 6 pp., 54","Tome I :
Tome II :
ToMe III :
Tome IV :
Tome V :
Tome VI :
Tome VII :
Tome IX :
Tome X :
Tome XI :",0.4877,OK
"Sallaberger, W. et al eds - Third Millennium Cuneiform Texts from Tell Beydar (Seasons 1996-2002). Subartu 12, 2004.pdf",73,"Subartu IV: M. Lebeau (ed.)
About Subartu. Studies Devoted to Upper Mesopotamia.
Volume I: Landscape, Archeology, Settlement. Volume II: Cult
A propos de Subartu. Etudes consacrées à la Haute Mésopota
Volume I: Paysage, Archéologie, Peuplement. Volume II: Cultu","Subartu series backlist:
Subartu I: S. Anastasio
The Archaeology of Upper Mesopotamia.
An analytical Bibliography for the Pre-Classical Periods.",0.9000,OK
"Sallaberger, W. et al eds - Third Millennium Cuneiform Texts from Tell Beydar (Seasons 1996-2002). Subartu 12, 2004.pdf",73,"Subartu VII: O. Rouault & M. Wäfler (eds.)
La Djéziré et I'Euphrate syriens de la protohistoire a la fin du
Tendances dans I'interprétation historique des données nouve","248 p. + ill., A4, Brepols, 1995, PB, ISBN 2-503-50416-7",0.9000,OK
"Sallaberger, W. et al eds - Third Millennium Cuneiform Texts from Tell Beydar (Seasons 1996-2002). Subartu 12, 2004.pdf",73,"Subartu VIII: M.G. Masetti-Rouault
Cultures locales du Moyen-Euphrate. Modèles et événement:","Subartu II: F. Ismail, W. Sallaberger, Ph. Talon & K. Van Lerberghe
Administrative Documents from Tell Beydar (Seasons 1993-1995).",0.9000,OK
"Sallaberger, W. et al eds - Third Millennium Cuneiform Texts from Tell Beydar (Seasons 1996-2002). Subartu 12, 2004.pdf",73,"Subartu X: M. Lebeau & A. Suleiman (eds.)
Tell Beydar, The 1995- 1999 Seasons of Excavations. A prelin
Tell Beydar, Rapport préliminaire sur les campagnes de fouill","287 p. + ill., A4, Brepols, 1996, PB, ISBN 2-503-50539-2",0.9000,OK
"Imdi-ilum, 1981.pdf",186,"a-na Im-di-lim
qi-bi-ma i-na pá-ni
wa-a-i-kà a-ta-ma
TUG té-ri-sa-ni IGI","- 362 -
1.30:Salatum,""eigenmächtig verfügen über"",AHw ll47a.",0.5073,OK
"Imdi-ilum, 1981.pdf",186,"Su-Hu-bur(?)
[um-ma] a-ta-ma
[ku]-ta-nam di-na-ma
[i-n]a e-ra-bi-a-ma
[me]-eh-ra-tim
[i]-na ra-mi-ni-a","Cf.,L.0ppenheim,Af0 12,1937-39,350sq.",0.5073,OK
"Imdi-ilum, 1981.pdf",186,"<u->sé-ba-lá-ku-ma
a-ga-mi-il5-kà
R.
me-eh-ra-tim
i-na ra-mi-ni-kà
ú-lá tù-u-te-bi-lam","1.25:qiasum_,""schenken"",AHw 919b.",0.5073,OK
"Imdi-ilum, 1981.pdf",186,"su-ma a-hi a-ta
gi-im-lá-ni
a-wi-il5 gi-mi-lim
a-na-ku a-ga-mi-ilg-kà
ta-ad-mi-iq-tí","TTC 18
um-ma Is-ma-A-sur-ma",0.9000,OK
"Imdi-ilum, 1981.pdf",186,"- 363 -
B. Imdilum destinataire.
2) Imdilum co-destinataire.
a) Lettres expédiées de Kanes.Cette catégorie
n'est pas représentée.
b) Lettres reçues à Kanes:","CCT
III
CCT
2a
III",0.9000,OK
Larsen 2007 FS Adams - Individual and Society.PDF,6,"ually owned.
joint-stock funds; see further below.
context of inheritance problems.
É a-bi-u ù [A]-li-li il5-qe).","Jo
2004: 6572).
out of your joint-stock capital.""16
overriding.
na-ru-qi-kà: u-gul",0.3414,OK
Larsen 2007 FS Adams - Individual and Society.PDF,6,"ually owned.
joint-stock funds; see further below.
context of inheritance problems.
É a-bi-u ù [A]-li-li il5-qe).",MUGENS IROLLE LARSEN,0.9000,OK
Larsen 2007 FS Adams - Individual and Society.PDF,6,"As a logical consequence of the fact that all
property was individually owned, no firm or family
(bt PN) ever appears in a debt note as either
creditor or debtor,17 and writers never refer to
money owned by the family, only to funds that
may be stored and available in the paternal house-
hold.18 The exact meaning of phrases such as ""on
behalf of "" or ""in the name of the paternal house,""
referring to situations where an individual collects
debts, entrusts money to others or discusses with
customers, has to be established on the basis of an
analysis of the context.19 These references point
to the importance of the family in the Old Assyrian
commercial system without challenging the fun-
damental observation that all capital was individ-
Investments
The naruqqum, or joint-stock partnership,
formed the basis for the individual Assyrian
17. With the exception of ownership of investments in
18. See for instance AKT 2, 57: 5-14, a letter to a lady in
Assur from her brother in Anatolia, where he writes: ""My
dear sister, my dear lady, if there is any silver there of our
father's house, then satisfy Idaya's son. If you do not wish to
(do that), then let Pilah-Aur sell my house there to pay off my
creditor."" (a-ha-ti a-ti be-el-ti a-ti a-ma-kam i-na KúBABBAR
Sa É a-big-ni $u-ma i-ba-t DUMU I-da-a-a tà-i-big Su-ma lá
li-bi4-ki a-[ma]-kam É-tf-a Pr-lá-ah-A-ùr li-dí-ma tám-kà-ri
lu-a-bi4). The situation seems to indicate that the father was
dead, and the request to spend money available in his house
may have been somewhat irregular, since noone could know,
presumably, to whom the money belonged. The very rare ref-
erences to debts of the paternal house (see for instance BIN 4,
83: 33-37) are probably in all instances to be placed in the","19. See Larsen (2002, q68: 3-7), where Aur-nda writes",0.9000,OK
Larsen 2007 FS Adams - Individual and Society.PDF,6,"to the lady Abaya: ""In accordance with the missive I sent to
you Innaya has here discussed with the customers in your
 name and in the name of your father's house"" (a-ma-lá na-á
pè-er-tim a á-pu-ra-ki-ni a-na-kam I-na-a a-u-mi-ki i a-na
u-mì É a-bi-ki tám-kà-ri e-ta-wu; kt 94/k 1742: 26-29: ""I also
entrusted 40 minas of refined silver that was in the name
of my father's house to Pilah-Itar"". (ú a-ha-ma 40 ma-na
KUBABBAR sa-ru-pá-am a a-na u-mì É a-bi-a a-na Pr-1lá-
ah-I1[tar] áp-qt-id); or kt a/k 1030: 1-5: ""Out of Iddin-Suen's
copper Tab-Aur received 13 talents 20 minas of poor copper
on behalf of his father's house and Alili"" (i-na URUDU a I-dí-
Sú-in 13 Gú 20 ma-na URUDU la-mu-nam DU10-A-ur ki-ma","19. See Larsen (2002, q68: 3-7), where Aur-nda writes",0.9000,OK
Larsen 2007 FS Adams - Individual and Society.PDF,6,"archive, and the texts reflect the activities of a
much larger group of persons. Obviously, we are
dealing with a much richer and more influential
family, and the letters show that a fairly large
group of persons whose relationship to the central
figures is not clear, whether family, in-laws or
clients, were engaged in the affairs of the family.
The pater familias here was a certain Issu-arik;
he had moved to Assur late in life and left his
two sons alim-Aur and Iddin-abum in Anatolia,
while a third son, Aur-bl-awtim, appears to
have lived in Assur where he held a high post as
laputtum in the city government (see Dercksen
At a time when the father was still alive he had
ordered alim-Aur to lend his brother a large
sum of money to help him pay his debts. This re-
quest is contained in a quote found in a letter:
Yes, Issu-arik spoke as follows to him in our presence:
""Pay the debt of your brother, both here and abroad, and
then go and take it again out of your brother's silver. If
there is no silver belonging to your brother, then pay
Years later, after the brother Iddin-abum's death,
this led to a complex lawsuit where alim-Aur
attempted to retrieve his money from his brother's
heirs. The fact that he did not collect the debt,
but left the large sum of money advanced to his
.brotherin:his hands, and the fact that it was
apparently ignored in daily transactions between
the members of the family over a period of several
years, again indicates the close relations that could
exist between brothers. It is even more striking
given that the archive does not indicate any com-
mercial collaboration between the two brothers.
It is doubtful whether alim-Aur could have
refused his father's order, for even though the
brothers functioned as independent traders in
Anatolia, administering their private funds, the
authority of the pater familias was presumably
16. kt 94/k 840: 2−23: ke-na I-sú-ri-ik i-na ma-ah-ri-ni [el-
ta-wu-u-um um-ma u-ut-ma ha-bu-ul : a-hi-kà : lu a-na-kam :
lu i-na GÁNA-lim u-qú-ul-ma ù a-lik-ma : i-na KùBABBAR-
áp a-hi-kà : le-gé : u-ma [KU.BABBAR]-áp a-hi-kà lá-u i-na","19. See Larsen (2002, q68: 3-7), where Aur-nda writes",0.3308,OK
Prag I - ICK 4.pdf,34,lá tù-ni-hi-ma,"I-dí-We-er
3-9)
en zu Buzazu:
urde mir Ennum-Aur, Sohn von Uza, schuldig.
vor Aur-imitti, Sohn von Iddi(n)-Wer.
Anmerkungen:
gehandelte Ware.
Bedeutung ist unbekannt.",0.9000,OK
Prag I - ICK 4.pdf,34,"Hecker - Kryszat - Matou
a-na-ma a-na-ku a-na Kù.BABBAR
e-bu-tí a a-bu-ni
i-dí-na-ku-ni as-bu-tù-kà
 a-ta a-na Kù.BABBAR a tù-a-ra-am
{l}á qá-bi-a-tí-ni ta-ar-ta-ag-{m]a-am
a-dí-nim lá ta-a-pí-ri a-na a-wa-tim
a-ni-a-tim kà-r[u]-um Kà-ni-i i-dí-ni-a-tí-m[a}
[1]GI GíR a A-ur -bu-[t]-ni ni-dí-in IGI A-ur-DU10
DUMu Púzur-A-ur IGI A-ur-i-mì-t DUMU
1-3) Adad-sululi packte uns gegen Buzzu, und dann (sprach) Adad-sululi folgenderma-
,In Buruhattum (hast) du im Eponymat Ikuppi-Itar bei Beginn deiner
eise folgendermaBen (gesprochen): '4 M. Silber, den Preis von perdum und Meteoreisen,
huldet mir Ennum-Aur, Sohn von Uza. Die 4 M. Silber (oder) seinen Gegenwert gib
ir!' 10-13)(Ob) ich dir die 4 M. Silber (oder) seinen Gegenwert in Buruhattum [gab] (oder)
icht gab, bestritten [...] und [...]. 14-16)Mach mir keine Mühe, schicke mich nicht vor
dad-sululi folgendermaBen: 19-2i),4 M. Silber, den Preis von Meteoreisen und perdum,","22-24)Du kamst her und (sprachst)
lgendermaBen: '4 M. Silber, das Ennum-Aur dir schuldet, will ich dir geben'. 25-27)Ich
antwortete) folgendermaBen: 'Das Silber kannst du mir geben, aber komme nicht auf
ich zurück: ich habe Zeugen für dich!' 27-30)Seitdem du aus Buruhattum weggingst,
rafen wir uns gegen fünfmal, ohne daB du jemals irgendetwas zu mir gesagt hättest.
-33)Sobald ich dich aber wegen des Silbers, des zinslosen Darlehens, das unser Vater dir
ab, packte, klagtest auch du mir wegen des Silbers, auf das nicht zurückzukommen du
7-39)Für diese Angelegenheiten gab uns der Krum Kani (als Zeugen), und wir gaben
dann vor dem Dolch des Assur unser Zeugnis. 39-41)Vor Asur-tb, Sohn von Puzur-Aur,
Z. 6) Für das in Verbindung mit amuttum gewöhnlich im Pl. stehende perdum (oder
bertum) ist die Bedeutung ,,Maultier"" (vgl. K. R. Veenhof, FS T. Özgüç 520f.) wenig
wahrscheinlich. Nach AKT I, S. 96f. handelt es sich um eine teure, nur in kleinen Mengen
Z. 12) Die Übersetzung von amuttum durch ,, Meteoreisen"" ist konventionell; die genaue",1.0000,OK
Prag I - ICK 4.pdf,34,"<Γ-dí-Ku-bi-i[m} (Ras.) [q}]-bi-ma
[m]i-u / a 14 GíN Kù.BABBAR
a-na Puzur4-A-ùr","PrAger KυLTepe-TexTE
I 444
schwarzbraune Tafel, 7,2 x 6,3 x 2 cm; Kopie Tafel XXII-XXIII.
In Einzelheiten unklarer Brief von Aur-tb an Iddi(n)-Kubum über Zeugengestellung
und Eigentumsverhältnisse von nicht näher beschriebenen Waren.
Vs.
[u}m-ma A-ur-DU10-ma a-na",0.9000,OK
Prag I - ICK 4.pdf,34,"[DUMu} I-ku-pí-a / ta-á-qú-lu
[¯]u?-ma / a-num / DAM.QAR (Ras.)
[i-s}a-ba-at-kà / i--ma
[lu-q}í-ut E-na-ma-nim
dí-u-um / a-u-mì / lá ta-[ma}-[im]","a-na P[u]zur4-Sú-en6 DUMU x-[x-x]
ú lá Dí ZA [¯}a Tù-ur-h[u]-m[ì-it}
[h}a-bu-lá-ku u-ma
i-sa-bu-tù-[k]à / um-ma a-ta-ma
[a}-bi / e-li?-x",0.9000,OK
"GKT, 1968.pdf",90,"ANOR. 44 Die Pronomina suffixa § 49
Akk. verhältnismässig häufig, z.B.  ld-ml-di ""belehre mich"" KTH 2, 13, la 	 ""behandle mich nicht"" TC III 265, 6, -ë Gen. ra-de8 e ""mein Geleiter"" KTH 14, 6, wohl auch in dem Pn A--sur-SA . Tu-e ""Assur ist mein Berg"" BIN IV 145, 24, Puzur-sa-du--e (Belege s. § 40 g, vgl. auch § 17 e), Akk. u-bu-bé-e-ni ""(betreffs (betreffs dessen) er mich reinigen wird"" CCT II 10, 57 (1), ta-ar-d4-e-ni BIN VI 213, 27 in unklarem Kontext, Gen. nach Gen. Sg. und nach Pl.: a-na 24a-kà--li--a ``fiir meine Verpflegung"" CCT II 47 a, 23-24, s. § 23 a f iir die Behand- lung des j, -ni Akk. nur nach vokalisch endenden Verbalaffixen: u- a-sé-ru-ni-- ma ""sie liessen mich los"" KTH 3, 6, vgl. Z. 14, e tu-ha-li-g2- ni `richte (fem.) mich nicht zugrunde"" RA 51, 5-9, 39, ta- ra-i-ml-ni ""du (fern.) liebst mich"" KTH 5, 4, ta_as-ba--ta- ni--ma ""ihr packtet mich"" BIN VI, 215, 12, wenn die Verb- form auf den 3. Radikal endet, immer als -anni : gi5-im-ld-ni ""wilifahre mir"" TC III  4, 21 u. ö . , sé em-a-ni ""höre von mir"" ebd. 5, 18, 2. m. -ka Gen. a-b14 kà ""deines Vaters"" KTH 2, 13, Akk. u-na-hi-id-kà ""ich machte dich aufmerksam TC 11, 5 f. -ki Gen. té-er-ti-ki ""dein Bescheid"" BIN VI 14, 10, Akk. e-ri-i§ ki ""er verlangt von dir"" ebd., 30, 3. m. -su Gen. ga-ma-ar-§u ""seine Bezahlung"" TC III 2, 24, Akk. wie Gen. passim, z.B. di-na-lu ""gebt es"" KTH 10, 12, -s Akk. selten nach vokalisch endender Verbform : i-du-ku-us § 45 a, a-le-e e--mu-ru-u§ ""wo er ihn sieht"" TC III 248, 16, f. -sa Gen. um-ma-sa ""ihre Mutter"" CCT III  14, 30 u. ö. , -. i Akk. kà--i-ld-s2 ""haltet es"" TC III 97, 16,
P1. 1. c. -ni Gen. oft, z.B. sti~-ha-ru-ni ""unsere . Knechte"" CCT IV 15 c, 8, urn-mi-ni ""unserer Mutter"" CCT 47 b (=EI  242) , 9, tat- ~d-i-ni ""unser Genosse"" KTH 32 (-=EIS 262) , 30; EL 263, 30 -ni' titi Akk. passim, z.B. û-§é-ri-ib-ni-a-ti ""er liess uns eintreten"" TC II 74 (=IL 315), 3 (2),
(1) Diese Form ist nicht korrekt,. man sollte ubbubu-ni oder ubbibi-ni erwarten. (2) Auch Dativ, s. Absatz b.",75,0.5171,OK
Cahit Günbattı'ya Armağan 2015.pdf,224,"7 GIM-an LUGAL KURURUA-mur-ri KASKAL-ši-ah-zi [ 8 I-NA É.GALLIM EGIR-pa me-mi-an-zi [
x Hattuša şehrinden Ankuva şehrine alet edevat gönderildiğini ve bu iş için  LÚhuprala (huprala adamı = çömlekçi)24 görevlendirildiğini görüyoruz.
1- 5  “ŠATAM’ların evinin alet-edavatları, Hattuša’dan Ankuva’ya giderken, huprala adamı onlarla beraber gider ve alet-edevatlarıyla yolculuğunda iki kez uyur”
x Yolculukların süresinin oldukça uzun olabileceği, bir ritüel metinde sevkedilen hayvanların uzun yolculuğa dayanamayıp yolculuk sonrası ölebileceği ihtimalinin vurgulanmasından anlaşılmaktadır;
46 ……………. ma-a-an GU4 pu-u-hu-ga-ri-iš-ma 47 EGIR KASKAL a-ki KASKAL-aš ku-it tu-u-wa
46-47 ………..  eğer, yolculuk uzun olduğu için yedek sığır yolculuktan sonra ölürse…
x Metinlerde yolculuk sırasında yolda tüketilmek üzere hazırlanan NINDA.KASKAL “yolluk, yol ekmeği” ifadesi geçmektedir.
7 mTa-a-aš LÚKUŠ7 URUKu-lu-up-pa ŠU-Ú-UT  mŠar-ka 8 mNu-un-nu mMu-u-ua mHur-me-el mKu-u-uk-ku mZu-ú-ru 9 5 LÚ.MEŠNA-ŠI ŠI-DI-TI4-ŠU 1 UDU 1 TÚG 1 TÚG hi-iš-ta-ni 10 3 KA-BAL-LUM  3 pu-uš-ša-le-eš 3 TA-BAL KUŠE.SIR 11 1 zi-pát-ta-an-ni Ì.ŠAH.DÙG.GA 5 GA.KIN.AG 5 EM-SÚ 12 6 PA  ZÍD.DA ZÍZ A-NA NINDA KASKAL da-aš-ki-iz-zi","10 kral yola çıkınca [ 11 önde at arabaları [ 12 olsunlar, at arabası [",0.6909,OK
Cahit Günbattı'ya Armağan 2015.pdf,224,1 [                          ] x x x x URUHa-at-tu-ša-az 2 URUAn-ku-ua-i ŠA É LÚ.MEŠŠÀ.TAM TUKU-az 3 pa-iz-zi LÚhu-up-ra-la-aš-ša 4 kat-ti-iš nu pa-iz-zi 5 ta a-ni-ia-at-ti KASKAL-ši II-ŠU še-eš-zi,KUB 31.80 Obv.7-8,0.9000,OK
"Özgüç, Tashin - Kültepe-Kaniš. The Palaces and Temples of Kültepe-Kaniš. TTKY V 46, 1999(cut).pdf",100,"foundations of the south wing, but again could not find any tablets.
Hrozny16 < Le Kültépé n'est pas un cratère, comme le croit M. Chantre ».
Karum, we shall briefly explain the excavations on the city mound:",THE PALACES AND TEMPLES OF KULTEPE,0.3397,OK
NABU (missing 1999 no.2) (1).pdf,1525,"28) On the location of NA Parsua - Parsua (kur Par/Pár-su-a,
where the Iranian regions are listed.
number","Laruete (in Allab/pria) to Missi according to the itinerary of Sargon II's eighth campaign (TCL 3, 37ff.).
Tiglath-Pileser III annexed the two provinces of Parsua and Bit-Hamban to Assyria in 744 BC (see H. Tadmor,
The inscriptions of Tiglath-Pileser II King of Assyria, Jerusalem 1994 [henceforth Tadmor 1994], 166 ad
Summ. 7, 37 and 98 : St. I B, 9'f.). Qal'eh Pasw not far from Solduz may be a survival of the name Parsua",0.5828,OK
Schorr_Urkunden_Altbabylonischen_Zivil_und_Prozessrechts.pdf,491,ma-ma-nu-um,"Da er ein Siegel nicht besafs,
hat er mit dem Siegel des
(Zeugen) Imlik-Sin gesiegelt.
Im Monat Simannum, im
Jahre der Erbauung des Tem-
pels des Adad.
1[Den x] und Sin- - - haben
von Gimil-Da-[mu?], Arkal _ _-
5und der Hierodule Narubtum,
seiner Tochter, Sinnija und
Ama-dugga gekauft. Für den
vollen Kaufpreis haben sie
Silber dargewogen.
Nun sind sie darauf zu-
rückgekommen. Nachdem sie
Klage erhoben, 10zumGerichts-
hof gekommen; sich (jedoch)
verglichen haben, haben sie
von neuem bei Sama 15und
Bunutahtun-ila geschworen.
In Zukunft werden sie nicht
klagen.
b) Das -ma der folgenden Zeile gehört hierher",0.3701,OK
Kraus_1951_NippurandIsin.pdf,154,"der des Vaters der Erben [(9)?], (11) und (1a).
Erben lú.d i n g i r .r a verschiedene Person sein.
seinem Siegel (Abdrücke auf dem linken Tafelrande) ein Sohn des :(5).
er§etim, als auch ""Söhn[e des NN]"".","5. Die_Urkunde UM 6,1 Nr.99.",0.9000,OK
NABU 1987.1 - 4014.4.pdf,1649,"N.A.B.U. 2002 n°1 (mars)
19) Raining fish – In his article ‘The sign of the Flood' (Iraq 49 (1987): 63-69), A. R. Millard has discussed the well-known Gilgamesh passage that refers to the raining down of fish, and suggested that this should be interpreted as an ominous sign of what was to come, concluding that it reflected an omen tradition based on the observation of freak reality. In support of this he commented that ‘meteorological records from many parts of the world include occasions when fish fell during storms,' but only mentions as a specific case an occurrence in South Wales in 1859. Those interested in such phenomena will read with profit the detailed study by Sunder Lal Hora entitled ‘Rains of fish in India,' Journal and Proceedings of the Asiatic Society of Bengal. New Series 29 (1933): 95-110, and the follow-up article by S. N. Sen entitled ‘The Meteorological Aspects of the recent ‘Rains of Fishes' in the Muzaffarpur District,' ibid. 111-116. These do much to lend support to Millard's interpretation.
20) – Nouvelles données pour la chronologie du IIe millénaire – La longue séquence dendrochronologique de plus de mille ans établie sur des échantillons de bois provenant de nombreux sites anatoliens vient d'être affinée grâce à des analyses de radiocarbone de haute précision. Celles-ci ont permis aux spécialistes de reculer cette séquence dendrochronologique de 22 ans (+4 ou -7 ans) sur une échelle absolue (P.I. Kuniholm et alii, Nature 381 [1996], p. 780–783 et S. W. Manning et alii,  Science 294 [21 décembre 2001], p. 2532–2535). Dès lors, les constructions des palais d'Acemhöyük (Sarÿkaya) et de Kültepe (dit «palais de Warßamma∞) dateraient respectivement de 1778/1767 et 1836/1825 av. J.-C., le second ayant subi des réparations 61 ans plus tard, en 1775/1764 av. J.-C.
Les premiers résultats de dendrochronologie ont été confrontés à la mention d'une éclipse de soleil dans les Chroniques Éponymales de Mari (CEM), observée l'année suivant la naissance de Samsî-Addu, pendant l'éponymie de Puzur-Ißtar (C. Michel et P. Rocher, JEOL 35-36 [1997-2000], p. 111-126). Après examen des 34 éclipses visibles sur l'Irak entre 1850 et 1740 av. J.-C., deux d'entre elles seulement pouvaient correspondre à celle mentionnée dans CEM: les éclipses survenues en 1795 et 1744 av. J.-C. La première, semblant mieux convenir, permettait de situer la naissance de Samsî-Addu en 1796, sa conquête d'Aßßur en 1758 et son décès en 1725. Ce résultat abaissait la chronologie moyenne de 51 ans. Les nouvelles données dendrochronologiques impliquent naturellement une révision de ces conclusions. De toutes les éclipses analysées, cinq pouvaient être prises en considération. Les trois premières, 1833, 1795, 1744 av. J.-C. étaient visibles dans leur phase de centralité à Aßßur et à Bagdad, la quatrième, 1765 av. J.-C. n'a pu être observée qu'à Aßßur, et la cinquième, 1741 av. J.-C., était visible sur l'Irak en sa phase partielle.
Les éclipses de 1744 et 1741 av. J.-C., bien que possibles, paraissaient déjà trop basses lors de leur confrontation avec les premières données dendrochonologiques. Dès lors que ces dernières doivent être reculées dans le temps de 22 ans, la probabilité que l'une de ces deux éclipses corresponde à celle mentionnée dans CEM diminue encore. L'éclipse observée à Aßßur en 1765 av. J.-C. place la construction du palais d'Acemhöyük et les réparations de celui de Kültepe environ une vingtaine d'années avant la fin du kårum II de Kaniß. Cet écart correspond exactement à celui fourni par la confrontation de l'éclipse de 1744 av. J.-C. avec les premières données dendrochronologiques (C. Michel et P. Rocher, op. cit., p. 121): il nous avait alors paru peu vraisemblable.
Tableau des dates offertes par les éclipses de 1) 1833; 2) 1795; 3) 1765
et données dendrochronologiques Evénements éclipse 1 éclipse 2 éclipse 3 Palais K 1836/1825 Palais K 1836/1825 Palais K 1836/1825 Palais A 1778/1767 rest. palais K 1775/1764 Naissance de ﬁA = 1834 1796 1766 KEL 125 Fin du kårum II = 1820/1819 1781/1780 1751/1750 KEL 138 ou 139
Palais A 1778/1767 rest. palais K 1775/1764 ﬁA conquiert Aßßur 1792 1753 1723 début kårum Ib ca. 1780 ca. 1740 ca. 1710 Palais A 1778/1767 rest. palais K 1775/1764 Mort de ﬁA 1760 1722 1692
Palais K= palais de Kültepe dit «palais de Warßamma∞, Palais A= palais Sarÿkaya d'Acemhöyük [Les quelques années d'écart entre les données de ce tableau et celles parues dans l'article JEOL 35–36, p. 118 tiennent compte des propositions de K. R. Veenhof, Akkadica 119–120 [2000], p. 137–150.]
L'éclipse observée en 1795 av. J.-C., préalablement retenue, place la construction du nouveau palais de Kültepe entre les années KEL 85 et 96, moment où le commerce assyrien est à son apogée; les souverains
– 17 –",I. L. FINKEL (07-03-2002),0.4531,OK
